DateTime,Air temperature | (°C),Pressure | (atm),Wind speed | (m/s),Power generated by system | (MW)
11-07-2019 09:00,22.294,0.978143,6.552,11.5116
11-07-2019 09:00,22.294,0.978143,6.552,11.5116
11-07-2019 10:00,22.279,0.978448,6.447,11.1239
11-07-2019 10:00,22.279,0.978448,6.447,11.1239
11-07-2019 10:00,22.279,0.978448,6.447,11.1239
11-07-2019 10:00,22.279,0.978448,6.447,11.1239
11-07-2019 10:00,22.279,0.978448,6.447,11.1239
11-07-2019 11:00,22.043,0.978494,5.411,5.7118
11-07-2019 11:00,22.043,0.978494,5.411,5.7118
11-07-2019 11:00,22.043,0.978494,5.411,5.7118
11-07-2019 11:00,22.043,0.978494,5.411,5.7118
11-07-2019 11:00,22.043,0.978494,5.411,5.7118
11-07-2019 12:00,22.252,0.978625,5.833,7.98617
11-07-2019 12:00,22.252,0.978625,5.833,7.98617
11-07-2019 12:00,22.252,0.978625,5.833,7.98617
11-07-2019 12:00,22.252,0.978625,5.833,7.98617
11-07-2019 12:00,22.252,0.978625,5.833,7.98617
11-07-2019 13:00,22.359,0.979059,6.357,10.7514
11-07-2019 13:00,22.359,0.979059,6.357,10.7514
11-07-2019 13:00,22.359,0.979059,6.357,10.7514
11-07-2019 13:00,22.359,0.979059,6.357,10.7514
11-07-2019 13:00,22.359,0.979059,6.357,10.7514
11-07-2019 14:00,22.842,0.979297,5.047,4.30223
11-07-2019 14:00,22.842,0.979297,5.047,4.30223
11-07-2019 14:00,22.842,0.979297,5.047,4.30223
11-07-2019 14:00,22.842,0.979297,5.047,4.30223
11-07-2019 14:00,22.842,0.979297,5.047,4.30223
11-07-2019 15:00,23.656,0.979565,5.127,4.58487
11-07-2019 15:00,23.656,0.979565,5.127,4.58487
11-07-2019 15:00,23.656,0.979565,5.127,4.58487
11-07-2019 15:00,23.656,0.979565,5.127,4.58487
11-07-2019 15:00,23.656,0.979565,5.127,4.58487
11-07-2019 16:00,25.317,0.97958,5.97,8.09186
11-07-2019 16:00,25.317,0.97958,5.97,8.09186
11-07-2019 16:00,25.317,0.97958,5.97,8.09186
11-07-2019 16:00,25.317,0.97958,5.97,8.09186
11-07-2019 16:00,25.317,0.97958,5.97,8.09186
11-07-2019 17:00,27.663,0.979319,6.688,11.9583
11-07-2019 17:00,27.663,0.979319,6.688,11.9583
11-07-2019 17:00,27.663,0.979319,6.688,11.9583
11-07-2019 17:00,27.663,0.979319,6.688,11.9583
11-07-2019 17:00,27.663,0.979319,6.688,11.9583
11-07-2019 18:00,28.988,0.978989,7.602,18.8684
11-07-2019 18:00,28.988,0.978989,7.602,18.8684
11-07-2019 18:00,28.988,0.978989,7.602,18.8684
11-07-2019 18:00,28.988,0.978989,7.602,18.8684
11-07-2019 18:00,28.988,0.978989,7.602,18.8684
11-07-2019 19:00,28.687,0.978751,6.14,9.51836
11-07-2019 19:00,28.687,0.978751,6.14,9.51836
11-07-2019 19:00,28.687,0.978751,6.14,9.51836
11-07-2019 19:00,28.687,0.978751,6.14,9.51836
11-07-2019 19:00,28.687,0.978751,6.14,9.51836
11-07-2019 20:00,30.137,0.978242,6.359,10.4554
11-07-2019 20:00,30.137,0.978242,6.359,10.4554
11-07-2019 20:00,30.137,0.978242,6.359,10.4554
11-07-2019 20:00,30.137,0.978242,6.359,10.4554
11-07-2019 20:00,30.137,0.978242,6.359,10.4554
11-07-2019 21:00,30.984,0.977855,6.815,12.7716
11-07-2019 21:00,30.984,0.977855,6.815,12.7716
11-07-2019 21:00,30.984,0.977855,6.815,12.7716
11-07-2019 21:00,30.984,0.977855,6.815,12.7716
11-07-2019 21:00,30.984,0.977855,6.815,12.7716
11-07-2019 22:00,31.303,0.977658,7.032,14.688
11-07-2019 22:00,31.303,0.977658,7.032,14.688
11-07-2019 22:00,31.303,0.977658,7.032,14.688
11-07-2019 22:00,31.303,0.977658,7.032,14.688
11-07-2019 22:00,31.303,0.977658,7.032,14.688
11-07-2019 23:00,30.8,0.977671,7.582,18.8011
11-07-2019 23:00,30.8,0.977671,7.582,18.8011
11-07-2019 23:00,30.8,0.977671,7.582,18.8011
11-07-2019 23:00,30.8,0.977671,7.582,18.8011
11-07-2019 23:00,30.8,0.977671,7.582,18.8011
12-07-2019 00:00,29.395,0.977841,4.679,2.94314
12-07-2019 00:00,29.395,0.977841,4.679,2.94314
12-07-2019 00:00,29.395,0.977841,4.679,2.94314
12-07-2019 00:00,29.395,0.977841,4.679,2.94314
12-07-2019 00:00,29.395,0.977841,4.679,2.94314
12-07-2019 01:00,27.098,0.978103,3.455,0
12-07-2019 01:00,27.098,0.978103,3.455,0
12-07-2019 01:00,27.098,0.978103,3.455,0
12-07-2019 01:00,27.098,0.978103,3.455,0
12-07-2019 01:00,27.098,0.978103,3.455,0
12-07-2019 02:00,25.124,0.978554,5.018,3.99066
12-07-2019 02:00,25.124,0.978554,5.018,3.99066
12-07-2019 02:00,25.124,0.978554,5.018,3.99066
12-07-2019 02:00,25.124,0.978554,5.018,3.99066
12-07-2019 02:00,25.124,0.978554,5.018,3.99066
12-07-2019 03:00,23.411,0.978909,10.569,47.3619
12-07-2019 03:00,23.411,0.978909,10.569,47.3619
12-07-2019 03:00,23.411,0.978909,10.569,47.3619
12-07-2019 03:00,23.411,0.978909,10.569,47.3619
12-07-2019 03:00,23.411,0.978909,10.569,47.3619
12-07-2019 04:00,22.872,0.979258,9.817,39.805
12-07-2019 04:00,22.872,0.979258,9.817,39.805
12-07-2019 04:00,22.872,0.979258,9.817,39.805
12-07-2019 04:00,22.872,0.979258,9.817,39.805
12-07-2019 04:00,22.872,0.979258,9.817,39.805
12-07-2019 05:00,21.397,0.979278,9.609,37.0374
12-07-2019 05:00,21.397,0.979278,9.609,37.0374
12-07-2019 05:00,21.397,0.979278,9.609,37.0374
12-07-2019 05:00,21.397,0.979278,9.609,37.0374
12-07-2019 05:00,21.397,0.979278,9.609,37.0374
12-07-2019 06:00,20.104,0.979597,9.591,36.5474
12-07-2019 06:00,20.104,0.979597,9.591,36.5474
12-07-2019 06:00,20.104,0.979597,9.591,36.5474
12-07-2019 06:00,20.104,0.979597,9.591,36.5474
12-07-2019 06:00,20.104,0.979597,9.591,36.5474
12-07-2019 07:00,18.985,0.979681,8.957,32.0885
12-07-2019 07:00,18.985,0.979681,8.957,32.0885
12-07-2019 07:00,18.985,0.979681,8.957,32.0885
12-07-2019 07:00,18.985,0.979681,8.957,32.0885
12-07-2019 07:00,18.985,0.979681,8.957,32.0885
12-07-2019 08:00,18.192,0.980007,7.705,20.6988
12-07-2019 08:00,18.192,0.980007,7.705,20.6988
12-07-2019 08:00,18.192,0.980007,7.705,20.6988
12-07-2019 08:00,18.192,0.980007,7.705,20.6988
12-07-2019 08:00,18.192,0.980007,7.705,20.6988
12-07-2019 09:00,17.081,0.980404,6.185,10.2319
12-07-2019 09:00,17.081,0.980404,6.185,10.2319
12-07-2019 09:00,17.081,0.980404,6.185,10.2319
12-07-2019 09:00,17.081,0.980404,6.185,10.2319
12-07-2019 09:00,17.081,0.980404,6.185,10.2319
12-07-2019 10:00,16.635,0.980631,6.732,12.8386
12-07-2019 10:00,16.635,0.980631,6.732,12.8386
12-07-2019 10:00,16.635,0.980631,6.732,12.8386
12-07-2019 10:00,16.635,0.980631,6.732,12.8386
12-07-2019 10:00,16.635,0.980631,6.732,12.8386
12-07-2019 11:00,16.242,0.981165,6.496,11.3526
12-07-2019 11:00,16.242,0.981165,6.496,11.3526
12-07-2019 11:00,16.242,0.981165,6.496,11.3526
12-07-2019 11:00,16.242,0.981165,6.496,11.3526
12-07-2019 11:00,16.242,0.981165,6.496,11.3526
12-07-2019 12:00,17.181,0.98149,5.159,4.58969
12-07-2019 12:00,17.181,0.98149,5.159,4.58969
12-07-2019 12:00,17.181,0.98149,5.159,4.58969
12-07-2019 12:00,17.181,0.98149,5.159,4.58969
12-07-2019 12:00,17.181,0.98149,5.159,4.58969
12-07-2019 13:00,21.041,0.981921,2.728,0
12-07-2019 13:00,21.041,0.981921,2.728,0
12-07-2019 13:00,21.041,0.981921,2.728,0
12-07-2019 13:00,21.041,0.981921,2.728,0
12-07-2019 13:00,21.041,0.981921,2.728,0
12-07-2019 14:00,23.442,0.982075,2.187,0
12-07-2019 14:00,23.442,0.982075,2.187,0
12-07-2019 14:00,23.442,0.982075,2.187,0
12-07-2019 14:00,23.442,0.982075,2.187,0
12-07-2019 14:00,23.442,0.982075,2.187,0
12-07-2019 15:00,25.36,0.982073,3.024,0
12-07-2019 15:00,25.36,0.982073,3.024,0
12-07-2019 15:00,25.36,0.982073,3.024,0
12-07-2019 15:00,25.36,0.982073,3.024,0
12-07-2019 15:00,25.36,0.982073,3.024,0
12-07-2019 16:00,26.581,0.982028,2.815,0
12-07-2019 16:00,26.581,0.982028,2.815,0
12-07-2019 16:00,26.581,0.982028,2.815,0
12-07-2019 16:00,26.581,0.982028,2.815,0
12-07-2019 16:00,26.581,0.982028,2.815,0
12-07-2019 17:00,27.582,0.981719,3.209,0
12-07-2019 17:00,27.582,0.981719,3.209,0
12-07-2019 17:00,27.582,0.981719,3.209,0
12-07-2019 17:00,27.582,0.981719,3.209,0
12-07-2019 17:00,27.582,0.981719,3.209,0
12-07-2019 18:00,28.348,0.981508,3.06,0
12-07-2019 18:00,28.348,0.981508,3.06,0
12-07-2019 18:00,28.348,0.981508,3.06,0
12-07-2019 18:00,28.348,0.981508,3.06,0
12-07-2019 18:00,28.348,0.981508,3.06,0
12-07-2019 19:00,28.957,0.981122,2.807,0
12-07-2019 19:00,28.957,0.981122,2.807,0
12-07-2019 19:00,28.957,0.981122,2.807,0
12-07-2019 19:00,28.957,0.981122,2.807,0
12-07-2019 19:00,28.957,0.981122,2.807,0
12-07-2019 20:00,29.714,0.98071,2.956,0
12-07-2019 20:00,29.714,0.98071,2.956,0
12-07-2019 20:00,29.714,0.98071,2.956,0
12-07-2019 20:00,29.714,0.98071,2.956,0
12-07-2019 20:00,29.714,0.98071,2.956,0
12-07-2019 21:00,30.228,0.980277,3.596,0
12-07-2019 21:00,30.228,0.980277,3.596,0
12-07-2019 21:00,30.228,0.980277,3.596,0
12-07-2019 21:00,30.228,0.980277,3.596,0
12-07-2019 21:00,30.228,0.980277,3.596,0
12-07-2019 22:00,30.291,0.979742,3.473,0
12-07-2019 22:00,30.291,0.979742,3.473,0
12-07-2019 22:00,30.291,0.979742,3.473,0
12-07-2019 22:00,30.291,0.979742,3.473,0
12-07-2019 22:00,30.291,0.979742,3.473,0
12-07-2019 23:00,30.083,0.979628,3.17,0
12-07-2019 23:00,30.083,0.979628,3.17,0
12-07-2019 23:00,30.083,0.979628,3.17,0
12-07-2019 23:00,30.083,0.979628,3.17,0
12-07-2019 23:00,30.083,0.979628,3.17,0
13-07-2019 00:00,29.185,0.979467,3.075,0
13-07-2019 00:00,29.185,0.979467,3.075,0
13-07-2019 00:00,29.185,0.979467,3.075,0
13-07-2019 00:00,29.185,0.979467,3.075,0
13-07-2019 00:00,29.185,0.979467,3.075,0
13-07-2019 01:00,25.4,0.979541,2.59,0
13-07-2019 01:00,25.4,0.979541,2.59,0
13-07-2019 01:00,25.4,0.979541,2.59,0
13-07-2019 01:00,25.4,0.979541,2.59,0
13-07-2019 01:00,25.4,0.979541,2.59,0
13-07-2019 02:00,22.754,0.979845,2.137,0
13-07-2019 02:00,22.754,0.979845,2.137,0
13-07-2019 02:00,22.754,0.979845,2.137,0
13-07-2019 02:00,22.754,0.979845,2.137,0
13-07-2019 02:00,22.754,0.979845,2.137,0
13-07-2019 03:00,21.783,0.980242,1.22,0
13-07-2019 03:00,21.783,0.980242,1.22,0
13-07-2019 03:00,21.783,0.980242,1.22,0
13-07-2019 03:00,21.783,0.980242,1.22,0
13-07-2019 03:00,21.783,0.980242,1.22,0
13-07-2019 04:00,21.373,0.980109,1.119,0
13-07-2019 04:00,21.373,0.980109,1.119,0
13-07-2019 04:00,21.373,0.980109,1.119,0
13-07-2019 04:00,21.373,0.980109,1.119,0
13-07-2019 04:00,21.373,0.980109,1.119,0
13-07-2019 05:00,21.276,0.979867,0.538,0
13-07-2019 05:00,21.276,0.979867,0.538,0
13-07-2019 05:00,21.276,0.979867,0.538,0
13-07-2019 05:00,21.276,0.979867,0.538,0
13-07-2019 05:00,21.276,0.979867,0.538,0
13-07-2019 06:00,21.442,0.979651,0.676,0
13-07-2019 06:00,21.442,0.979651,0.676,0
13-07-2019 06:00,21.442,0.979651,0.676,0
13-07-2019 06:00,21.442,0.979651,0.676,0
13-07-2019 06:00,21.442,0.979651,0.676,0
13-07-2019 07:00,21.042,0.979677,1.34,0
13-07-2019 07:00,21.042,0.979677,1.34,0
13-07-2019 07:00,21.042,0.979677,1.34,0
13-07-2019 07:00,21.042,0.979677,1.34,0
13-07-2019 07:00,21.042,0.979677,1.34,0
13-07-2019 08:00,19.61,0.979757,1.374,0
13-07-2019 08:00,19.61,0.979757,1.374,0
13-07-2019 08:00,19.61,0.979757,1.374,0
13-07-2019 08:00,19.61,0.979757,1.374,0
13-07-2019 08:00,19.61,0.979757,1.374,0
13-07-2019 09:00,18.942,0.979827,1.415,0
13-07-2019 09:00,18.942,0.979827,1.415,0
13-07-2019 09:00,18.942,0.979827,1.415,0
13-07-2019 09:00,18.942,0.979827,1.415,0
13-07-2019 09:00,18.942,0.979827,1.415,0
13-07-2019 10:00,19.48,0.980079,1.263,0
13-07-2019 10:00,19.48,0.980079,1.263,0
13-07-2019 10:00,19.48,0.980079,1.263,0
13-07-2019 10:00,19.48,0.980079,1.263,0
13-07-2019 10:00,19.48,0.980079,1.263,0
13-07-2019 11:00,18.97,0.980391,0.673,0
13-07-2019 11:00,18.97,0.980391,0.673,0
13-07-2019 11:00,18.97,0.980391,0.673,0
13-07-2019 11:00,18.97,0.980391,0.673,0
13-07-2019 11:00,18.97,0.980391,0.673,0
13-07-2019 12:00,19.62,0.980952,2.129,0
13-07-2019 12:00,19.62,0.980952,2.129,0
13-07-2019 12:00,19.62,0.980952,2.129,0
13-07-2019 12:00,19.62,0.980952,2.129,0
13-07-2019 12:00,19.62,0.980952,2.129,0
13-07-2019 13:00,19.199,0.981831,5.593,6.83016
13-07-2019 13:00,19.199,0.981831,5.593,6.83016
13-07-2019 13:00,19.199,0.981831,5.593,6.83016
13-07-2019 13:00,19.199,0.981831,5.593,6.83016
13-07-2019 13:00,19.199,0.981831,5.593,6.83016
13-07-2019 14:00,19.072,0.981808,1.219,0
13-07-2019 14:00,19.072,0.981808,1.219,0
13-07-2019 14:00,19.072,0.981808,1.219,0
13-07-2019 14:00,19.072,0.981808,1.219,0
13-07-2019 14:00,19.072,0.981808,1.219,0
13-07-2019 15:00,20.524,0.981894,2.381,0
13-07-2019 15:00,20.524,0.981894,2.381,0
13-07-2019 15:00,20.524,0.981894,2.381,0
13-07-2019 15:00,20.524,0.981894,2.381,0
13-07-2019 15:00,20.524,0.981894,2.381,0
13-07-2019 16:00,21.863,0.982073,3.687,0.701798
13-07-2019 16:00,21.863,0.982073,3.687,0.701798
13-07-2019 16:00,21.863,0.982073,3.687,0.701798
13-07-2019 16:00,21.863,0.982073,3.687,0.701798
13-07-2019 16:00,21.863,0.982073,3.687,0.701798
13-07-2019 17:00,23.376,0.981912,3.943,1.16033
13-07-2019 17:00,23.376,0.981912,3.943,1.16033
13-07-2019 17:00,23.376,0.981912,3.943,1.16033
13-07-2019 17:00,23.376,0.981912,3.943,1.16033
13-07-2019 17:00,23.376,0.981912,3.943,1.16033
13-07-2019 18:00,23.384,0.981726,3.263,0
13-07-2019 18:00,23.384,0.981726,3.263,0
13-07-2019 18:00,23.384,0.981726,3.263,0
13-07-2019 18:00,23.384,0.981726,3.263,0
13-07-2019 18:00,23.384,0.981726,3.263,0
13-07-2019 19:00,25.315,0.981162,2.576,0
13-07-2019 19:00,25.315,0.981162,2.576,0
13-07-2019 19:00,25.315,0.981162,2.576,0
13-07-2019 19:00,25.315,0.981162,2.576,0
13-07-2019 19:00,25.315,0.981162,2.576,0
13-07-2019 20:00,26.231,0.980628,1.684,0
13-07-2019 20:00,26.231,0.980628,1.684,0
13-07-2019 20:00,26.231,0.980628,1.684,0
13-07-2019 20:00,26.231,0.980628,1.684,0
13-07-2019 20:00,26.231,0.980628,1.684,0
13-07-2019 21:00,27.322,0.98012,1.389,0
13-07-2019 21:00,27.322,0.98012,1.389,0
13-07-2019 21:00,27.322,0.98012,1.389,0
13-07-2019 21:00,27.322,0.98012,1.389,0
13-07-2019 21:00,27.322,0.98012,1.389,0
13-07-2019 22:00,27.896,0.979508,1.349,0
13-07-2019 22:00,27.896,0.979508,1.349,0
13-07-2019 22:00,27.896,0.979508,1.349,0
13-07-2019 22:00,27.896,0.979508,1.349,0
13-07-2019 22:00,27.896,0.979508,1.349,0
13-07-2019 23:00,28.049,0.979118,1.756,0
13-07-2019 23:00,28.049,0.979118,1.756,0
13-07-2019 23:00,28.049,0.979118,1.756,0
13-07-2019 23:00,28.049,0.979118,1.756,0
13-07-2019 23:00,28.049,0.979118,1.756,0
14-07-2019 00:00,27.647,0.978844,2.15,0
14-07-2019 00:00,27.647,0.978844,2.15,0
14-07-2019 00:00,27.647,0.978844,2.15,0
14-07-2019 00:00,27.647,0.978844,2.15,0
14-07-2019 00:00,27.647,0.978844,2.15,0
14-07-2019 01:00,24.952,0.978759,2.676,0
14-07-2019 01:00,24.952,0.978759,2.676,0
14-07-2019 01:00,24.952,0.978759,2.676,0
14-07-2019 01:00,24.952,0.978759,2.676,0
14-07-2019 01:00,24.952,0.978759,2.676,0
14-07-2019 02:00,23.216,0.978736,2.929,0
14-07-2019 02:00,23.216,0.978736,2.929,0
14-07-2019 02:00,23.216,0.978736,2.929,0
14-07-2019 02:00,23.216,0.978736,2.929,0
14-07-2019 02:00,23.216,0.978736,2.929,0
14-07-2019 03:00,22.616,0.978812,2.474,0
14-07-2019 03:00,22.616,0.978812,2.474,0
14-07-2019 03:00,22.616,0.978812,2.474,0
14-07-2019 03:00,22.616,0.978812,2.474,0
14-07-2019 03:00,22.616,0.978812,2.474,0
14-07-2019 04:00,22.158,0.978714,2.171,0
14-07-2019 04:00,22.158,0.978714,2.171,0
14-07-2019 04:00,22.158,0.978714,2.171,0
14-07-2019 04:00,22.158,0.978714,2.171,0
14-07-2019 04:00,22.158,0.978714,2.171,0
14-07-2019 05:00,21.56,0.978458,2.239,0
14-07-2019 05:00,21.56,0.978458,2.239,0
14-07-2019 05:00,21.56,0.978458,2.239,0
14-07-2019 05:00,21.56,0.978458,2.239,0
14-07-2019 05:00,21.56,0.978458,2.239,0
14-07-2019 06:00,21.027,0.978408,2.267,0
14-07-2019 06:00,21.027,0.978408,2.267,0
14-07-2019 06:00,21.027,0.978408,2.267,0
14-07-2019 06:00,21.027,0.978408,2.267,0
14-07-2019 06:00,21.027,0.978408,2.267,0
14-07-2019 07:00,20.797,0.978544,1.714,0
14-07-2019 07:00,20.797,0.978544,1.714,0
14-07-2019 07:00,20.797,0.978544,1.714,0
14-07-2019 07:00,20.797,0.978544,1.714,0
14-07-2019 07:00,20.797,0.978544,1.714,0
14-07-2019 08:00,20.582,0.978508,1.242,0
14-07-2019 08:00,20.582,0.978508,1.242,0
14-07-2019 08:00,20.582,0.978508,1.242,0
14-07-2019 08:00,20.582,0.978508,1.242,0
14-07-2019 08:00,20.582,0.978508,1.242,0
14-07-2019 09:00,20.265,0.978582,1.452,0
14-07-2019 09:00,20.265,0.978582,1.452,0
14-07-2019 09:00,20.265,0.978582,1.452,0
14-07-2019 09:00,20.265,0.978582,1.452,0
14-07-2019 09:00,20.265,0.978582,1.452,0
14-07-2019 10:00,19.992,0.978592,1.624,0
14-07-2019 10:00,19.992,0.978592,1.624,0
14-07-2019 10:00,19.992,0.978592,1.624,0
14-07-2019 10:00,19.992,0.978592,1.624,0
14-07-2019 10:00,19.992,0.978592,1.624,0
14-07-2019 11:00,19.759,0.978821,2.019,0
14-07-2019 11:00,19.759,0.978821,2.019,0
14-07-2019 11:00,19.759,0.978821,2.019,0
14-07-2019 11:00,19.759,0.978821,2.019,0
14-07-2019 11:00,19.759,0.978821,2.019,0
14-07-2019 12:00,20.253,0.979144,2.65,0
14-07-2019 12:00,20.253,0.979144,2.65,0
14-07-2019 12:00,20.253,0.979144,2.65,0
14-07-2019 12:00,20.253,0.979144,2.65,0
14-07-2019 12:00,20.253,0.979144,2.65,0
14-07-2019 13:00,22.107,0.979226,2.466,0
14-07-2019 13:00,22.107,0.979226,2.466,0
14-07-2019 13:00,22.107,0.979226,2.466,0
14-07-2019 13:00,22.107,0.979226,2.466,0
14-07-2019 13:00,22.107,0.979226,2.466,0
14-07-2019 14:00,23.991,0.979019,2.032,0
14-07-2019 14:00,23.991,0.979019,2.032,0
14-07-2019 14:00,23.991,0.979019,2.032,0
14-07-2019 14:00,23.991,0.979019,2.032,0
14-07-2019 14:00,23.991,0.979019,2.032,0
14-07-2019 15:00,25.966,0.978867,1.435,0
14-07-2019 15:00,25.966,0.978867,1.435,0
14-07-2019 15:00,25.966,0.978867,1.435,0
14-07-2019 15:00,25.966,0.978867,1.435,0
14-07-2019 15:00,25.966,0.978867,1.435,0
14-07-2019 16:00,27.406,0.978555,1.449,0
14-07-2019 16:00,27.406,0.978555,1.449,0
14-07-2019 16:00,27.406,0.978555,1.449,0
14-07-2019 16:00,27.406,0.978555,1.449,0
14-07-2019 16:00,27.406,0.978555,1.449,0
14-07-2019 17:00,28.524,0.977899,1.814,0
14-07-2019 17:00,28.524,0.977899,1.814,0
14-07-2019 17:00,28.524,0.977899,1.814,0
14-07-2019 17:00,28.524,0.977899,1.814,0
14-07-2019 17:00,28.524,0.977899,1.814,0
14-07-2019 18:00,29.44,0.977281,2.509,0
14-07-2019 18:00,29.44,0.977281,2.509,0
14-07-2019 18:00,29.44,0.977281,2.509,0
14-07-2019 18:00,29.44,0.977281,2.509,0
14-07-2019 18:00,29.44,0.977281,2.509,0
14-07-2019 19:00,30.271,0.976891,2.675,0
14-07-2019 19:00,30.271,0.976891,2.675,0
14-07-2019 19:00,30.271,0.976891,2.675,0
14-07-2019 19:00,30.271,0.976891,2.675,0
14-07-2019 19:00,30.271,0.976891,2.675,0
14-07-2019 20:00,30.881,0.976451,2.424,0
14-07-2019 20:00,30.881,0.976451,2.424,0
14-07-2019 20:00,30.881,0.976451,2.424,0
14-07-2019 20:00,30.881,0.976451,2.424,0
14-07-2019 20:00,30.881,0.976451,2.424,0
14-07-2019 21:00,28.708,0.976379,7.698,19.5414
14-07-2019 21:00,28.708,0.976379,7.698,19.5414
14-07-2019 21:00,28.708,0.976379,7.698,19.5414
14-07-2019 21:00,28.708,0.976379,7.698,19.5414
14-07-2019 21:00,28.708,0.976379,7.698,19.5414
14-07-2019 22:00,28.365,0.976352,7.536,17.9898
14-07-2019 22:00,28.365,0.976352,7.536,17.9898
14-07-2019 22:00,28.365,0.976352,7.536,17.9898
14-07-2019 22:00,28.365,0.976352,7.536,17.9898
14-07-2019 22:00,28.365,0.976352,7.536,17.9898
14-07-2019 23:00,28.612,0.976242,5.775,7.18321
14-07-2019 23:00,28.612,0.976242,5.775,7.18321
14-07-2019 23:00,28.612,0.976242,5.775,7.18321
14-07-2019 23:00,28.612,0.976242,5.775,7.18321
14-07-2019 23:00,28.612,0.976242,5.775,7.18321
15-07-2019 00:00,27.678,0.976279,5.452,5.77908
15-07-2019 00:00,27.678,0.976279,5.452,5.77908
15-07-2019 00:00,27.678,0.976279,5.452,5.77908
15-07-2019 00:00,27.678,0.976279,5.452,5.77908
15-07-2019 00:00,27.678,0.976279,5.452,5.77908
15-07-2019 01:00,25.4,0.976414,5.472,5.96353
15-07-2019 01:00,25.4,0.976414,5.472,5.96353
15-07-2019 01:00,25.4,0.976414,5.472,5.96353
15-07-2019 01:00,25.4,0.976414,5.472,5.96353
15-07-2019 01:00,25.4,0.976414,5.472,5.96353
15-07-2019 02:00,24.148,0.97641,6.206,10.0061
15-07-2019 02:00,24.148,0.97641,6.206,10.0061
15-07-2019 02:00,24.148,0.97641,6.206,10.0061
15-07-2019 02:00,24.148,0.97641,6.206,10.0061
15-07-2019 02:00,24.148,0.97641,6.206,10.0061
15-07-2019 03:00,22.231,0.976625,4.937,3.88289
15-07-2019 03:00,22.231,0.976625,4.937,3.88289
15-07-2019 03:00,22.231,0.976625,4.937,3.88289
15-07-2019 03:00,22.231,0.976625,4.937,3.88289
15-07-2019 03:00,22.231,0.976625,4.937,3.88289
15-07-2019 04:00,21.267,0.976773,5.477,6.09621
15-07-2019 04:00,21.267,0.976773,5.477,6.09621
15-07-2019 04:00,21.267,0.976773,5.477,6.09621
15-07-2019 04:00,21.267,0.976773,5.477,6.09621
15-07-2019 04:00,21.267,0.976773,5.477,6.09621
15-07-2019 05:00,20.621,0.976806,5.541,6.42299
15-07-2019 05:00,20.621,0.976806,5.541,6.42299
15-07-2019 05:00,20.621,0.976806,5.541,6.42299
15-07-2019 05:00,20.621,0.976806,5.541,6.42299
15-07-2019 05:00,20.621,0.976806,5.541,6.42299
15-07-2019 06:00,20.039,0.976879,4.306,2.03674
15-07-2019 06:00,20.039,0.976879,4.306,2.03674
15-07-2019 06:00,20.039,0.976879,4.306,2.03674
15-07-2019 06:00,20.039,0.976879,4.306,2.03674
15-07-2019 06:00,20.039,0.976879,4.306,2.03674
15-07-2019 07:00,19.698,0.977041,3.957,1.24307
15-07-2019 07:00,19.698,0.977041,3.957,1.24307
15-07-2019 07:00,19.698,0.977041,3.957,1.24307
15-07-2019 07:00,19.698,0.977041,3.957,1.24307
15-07-2019 07:00,19.698,0.977041,3.957,1.24307
15-07-2019 08:00,19.413,0.977212,3.485,0
15-07-2019 08:00,19.413,0.977212,3.485,0
15-07-2019 08:00,19.413,0.977212,3.485,0
15-07-2019 08:00,19.413,0.977212,3.485,0
15-07-2019 08:00,19.413,0.977212,3.485,0
15-07-2019 09:00,19.095,0.977291,3.256,0
15-07-2019 09:00,19.095,0.977291,3.256,0
15-07-2019 09:00,19.095,0.977291,3.256,0
15-07-2019 09:00,19.095,0.977291,3.256,0
15-07-2019 09:00,19.095,0.977291,3.256,0
15-07-2019 10:00,19.033,0.977605,3.264,0
15-07-2019 10:00,19.033,0.977605,3.264,0
15-07-2019 10:00,19.033,0.977605,3.264,0
15-07-2019 10:00,19.033,0.977605,3.264,0
15-07-2019 10:00,19.033,0.977605,3.264,0
15-07-2019 11:00,18.663,0.977882,3.33,0
15-07-2019 11:00,18.663,0.977882,3.33,0
15-07-2019 11:00,18.663,0.977882,3.33,0
15-07-2019 11:00,18.663,0.977882,3.33,0
15-07-2019 11:00,18.663,0.977882,3.33,0
15-07-2019 12:00,19.614,0.978167,3.331,0
15-07-2019 12:00,19.614,0.978167,3.331,0
15-07-2019 12:00,19.614,0.978167,3.331,0
15-07-2019 12:00,19.614,0.978167,3.331,0
15-07-2019 12:00,19.614,0.978167,3.331,0
15-07-2019 13:00,21.735,0.978395,2.132,0
15-07-2019 13:00,21.735,0.978395,2.132,0
15-07-2019 13:00,21.735,0.978395,2.132,0
15-07-2019 13:00,21.735,0.978395,2.132,0
15-07-2019 13:00,21.735,0.978395,2.132,0
15-07-2019 14:00,23.54,0.978473,2.158,0
15-07-2019 14:00,23.54,0.978473,2.158,0
15-07-2019 14:00,23.54,0.978473,2.158,0
15-07-2019 14:00,23.54,0.978473,2.158,0
15-07-2019 14:00,23.54,0.978473,2.158,0
15-07-2019 15:00,25.135,0.978557,2.201,0
15-07-2019 15:00,25.135,0.978557,2.201,0
15-07-2019 15:00,25.135,0.978557,2.201,0
15-07-2019 15:00,25.135,0.978557,2.201,0
15-07-2019 15:00,25.135,0.978557,2.201,0
15-07-2019 16:00,26.456,0.978685,2.448,0
